bik;name;coraccount;isactive;isbank;address
046311854;ФИЛИАЛ 'САРАТОВСКИЙ' ОАО БАНК 'ОТКРЫТИЕ';30101810900000000854;1;1;САРАТОВ, МИРНЫЙ ПЕР.,4
042282854;ФИЛИАЛ (ОАО 'МБСП') В Н.НОВГОРОДЕ;30101810900000000854;1;1;НИЖНИЙ НОВГОРОД, УЛ.ЗВЕЗДИНКА,10Б
044030855;ФАКБ 'РОССИЙСКИЙ КАПИТАЛ'(ОАО)САНКТ-ПЕТЕРБУРГ;30101810900000000855;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МАЯКОВСКОГО,3Б,ЛИТ.А
041806863;ВОЛГОГРАДСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000863;1;1;ВОЛГОГРАД, УЛ.БАРРИКАДНАЯ,1Б
044030868;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'НОРДЕА БАНК';30101810900000000868;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ЗВЕНИГОРОДСКАЯ,20,Л.А,П.1Н
046311870;САРАТОВСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810900000000870;1;1;САРАТОВ, УЛ.2 САДОВАЯ,28/34
049401871;АКБ 'ИЖКОМБАНК' (ОАО);30101810900000000871;1;1;ИЖЕВСК, УЛ.ЛЕНИНА,30
044030871;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810900000000871;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ДЕКАБРИСТОВ,29,Л.А,ПОМ.16Н
042520872;КБ 'БАЙКАЛКРЕДОБАНК' (ОАО);30101810900000000872;1;1;ИРКУТСК, УЛ.ЛЕНИНА,18
048209880;ФИЛИАЛ КБ 'РБА' (ООО) В Г.МАХАЧКАЛА;30101810900000000880;1;1;МАХАЧКАЛА, УЛ.АГАСИЕВА,2-1
044030884;ФИЛИАЛ СБ БАНКА (ООО) СПБ;30101810900000000884;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.РЮХИНА,12,ЛИТ.А,ПОМ.18Н
042506889;БФ КБ 'ТРАНСНАЦИОНАЛЬНЫЙ БАНК' (ООО);30101810900000000889;1;1;БОДАЙБО, УЛ.УРИЦКОГО,40,ПОМ.2
041806892;ФАКБ 'ИНВЕСТТОРГБАНК' (ОАО)'ВОЛГОГРАДСКИЙ';30101810900000000892;1;1;ВОЛГОГРАД, УЛ.НЕВСКАЯ,12В
042748892;ФИЛИАЛ КАЛИНИНГРАДСКИЙ ОАО БАНК ВТБ;30101810900000000892;1;1;КАЛИНИНГРАД, УЛ.БОЛЬНИЧНАЯ,5
044583893;АЙВИ БАНК (ЗАО);30101810900000000893;1;1;МОСКВА, ЛЕНИНГРАДСКОЕ Ш.,59
048209893;ФИЛИАЛ ОАО 'АДЕЛАНТБАНК'В Г.МАХАЧКАЛА;30101810900000000893;1;1;МАХАЧКАЛА, ПР.ГАМИДОВА,11
045773894;ПФ ОАО 'МДМ БАНК';30101810900000000894;1;1;ПЕРМЬ, УЛ.ГЕРОЕВ ХАСАНА,7А
042809903;ФИЛИАЛ 'ОРБИТА' ОАО КБ 'ТОРЖОКУНИВЕРСАЛБАНК';30101810900000000903;1;1;ТВЕРЬ, УЛ.МУСОРГСКОГО,Д.12
044030907;ФИЛИАЛ N 14 АКБ МОСОБЛБАНК ОАО;30101810900000000907;1;1;САНКТ-ПЕТЕРБУРГ, ПР.ЧЕРНЫШЕВСКОГО,18,ЛИТ.А,П.1Н
040349909;ООО КБ 'ВНЕШФИНБАНК';30101810900000000909;1;1;КРАСНОДАР, УЛ.ОРДЖОНИКИДЗЕ,13/КИРОВА,15
044030910;САНКТ-ПЕТЕРБУРГСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000910;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ПАРАДНАЯ,5-1,ЛИТ.А
040396916;СОЧИНСКИЙ ФИЛИАЛ ООО КБ 'МЕЖТРАСТБАНК';30101810900000000916;1;1;СОЧИ, УЛ.ТУРГЕНЕВА,10/2
048073917;КОНКУР.УПРАВ.'МОЙ БАНК.ИПОТЕКА'(ОАО)-ГК АСВ;30101810900000000917;1;1;УФА, ПР.ОКТЯБРЯ,132/3
040395919;НОВОРОССИЙСК Ф ООО КБ 'НАЦИОНАЛЬНЫЙ СТАНДАРТ';30101810900000000919;1;1;НОВОРОССИЙСК, СУХУМИЙСКОЕ Ш.,60
046015920;ЗАО КБ 'РУБАНК';30101810900000000920;1;1;РОСТОВ-НА-ДОНУ, УЛ.М.ГОРЬКОГО,28/41
046577928;КУ ОАО 'УРАЛФИНПРОМБАНК' - ГК 'АСВ';30101810900000000928;1;1;ЕКАТЕРИНБУРГ, УЛ.ЮМАШЕВА,7
048225929;'ХУНЗАХСКИЙ' АИБ 'ИМБАНК'(ОАО);30101810900000000929;1;1;ХУНЗАХ, УЛ.ЛЕНИНА,5
044583932;БАНК 'КЛИЕНТСКИЙ' (ОАО);30101810900000000932;1;1;МОСКВА, ПР.ВЕРНАДСКОГО,97-3
046015933;ООО 'ЮРБ';30101810900000000933;1;1;РОСТОВ-НА-ДОНУ, УЛ.ПУШКИНСКАЯ,144А
040349938;КРАСНОДАРСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810900000000938;1;1;КРАСНОДАР, УЛ.ИМ.МИТРОФАНА СЕДИНА,176
046568939;Ф-Л 'ЕКАТЕРИНБУРГ' АКБ 'РОСЕВРОБАНК' (ОАО);30101810900000000939;1;1;ЕКАТЕРИНБУРГ, УЛ.КУЙБЫШЕВА,44Д
048246940;ФИЛИАЛ 'ГРАНД' ООО 'БИЗНЕСБАНК';30101810900000000940;1;1;КИЗЛЯР, УЛ.КОММУНИСТИЧЕСКАЯ,53
046577957;ЛИКВИДАТОР ЗАО 'СБЕРИНВЕСТБАНК' ГК 'АСВ';30101810900000000957;1;1;ЕКАТЕРИНБУРГ, УЛ.ШАУМЯНА,73
044583958;ЛИКВИДАТОР МКБ 'ОДИНБАНК' (ООО) - ГК 'АСВ';30101810900000000958;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
046577960;ФЗАО 'ПЕРВОУРАЛЬСКБАНК' 'ГАЗ-ИНВЕСТ';30101810900000000960;1;1;ЕКАТЕРИНБУРГ, УЛ.ФУРМАНОВА,48
044583974;ТКС БАНК (ЗАО);30101810900000000974;1;1;МОСКВА, ВОЛОКОЛАМСКИЙ ПР-Д,10 СТР.1
042809974;ТВЕФ ОАО 'МДМ БАНК';30101810900000000974;1;1;ТВЕРЬ, УЛ.НОВОТОРЖСКАЯ,20
043602975;ООО 'РУСФИНАНС БАНК';30101810900000000975;1;1;САМАРА, УЛ.ЧЕРНОРЕЧЕНСКАЯ,42А
043601978;САМАРСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000978;1;1;САМАРА, УЛ.АКАДЕМИКА ПЛАТОНОВА,10
043601981;ФИЛИАЛ 'ПОВОЛЖСКИЙ' ЗАО 'ИШБАНК';30101810900000000981;1;1;САМАРА, УЛ.АЛЕКСЕЯ ТОЛСТОГО,122
047501981;ФИЛИАЛ 'ЮЖНО-УРАЛЬСКИЙ' ОАО 'УБРИР';30101810900000000981;1;1;ЧЕЛЯБИНСК, УЛ.ДОВАТОРА,48
044599988;'КОНГРЕСС-БАНК' ОАО;30101810900000000988;1;1;МОСКВА, УЛ.ТРОИЦКАЯ,7 СТР.4
044583990;ОАО 'НОРДЕА БАНК';30101810900000000990;1;1;МОСКВА, 3-Я УЛ.ЯМСКОГО ПОЛЯ,19 СТР.1
042809990;КУ ОАО 'МЕЖДУНАР-Й ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК';30101810900000000990;1;1;ТВЕРЬ, УЛ.СПАРТАКА,47
046015991;РОСТОВСКИЙ ФИЛИАЛ ОАО 'БАНК МОСКВЫ';30101810900000000991;1;1;РОСТОВ-НА-ДОНУ, УЛ.БОЛЬШАЯ САДОВАЯ,27/47
040395993;ФИЛИАЛ 'НОВОРОССИЙСКИЙ' ОАО 'СОБИНБАНК';30101810900000000993;1;1;НОВОРОССИЙСК, ПР.ЛЕНИНА,9А
048268997;'САЛЮС' ООО 'ЭСИДБАНК';30101810900000000997;1;1;ДЕРБЕНТ, УЛ.СТАЛЬСКОГО,Д.20
040326747;КУБАНСКИЙ ФИЛИАЛ ООО КБ 'ФИНАНС БИЗНЕС БАНК';30101810903260000747;1;1;ГУЛЬКЕВИЧИ, УЛ.СОВЕТСКАЯ,29-А
040407427;КБ 'КАНСКИЙ' ООО;30101810904070000427;1;1;БЕРЕЗОВКА, 5КМ А/Д КРАСН-РСК-ЖЕЛЕЗНОГОРСК
041501746;ФИЛИАЛ N 3211 ВТБ 24 (ЗАО);30101810915010000746;1;1;БРЯНСК, УЛ.КРАХМАЛЕВА,47
041806714;ФКБ 'ТРАНСНАЦИОНАЛЬНЫЙ БАНК' (ООО)'ВОЛГОГРАД';30101810918060000714;1;1;ВОЛГОГРАД, ПР.ИМ.В.И.ЛЕНИНА,10
042007650;ФИЛИАЛ N 3611 ВТБ 24 (ЗАО);30101810920070000650;1;1;ВОРОНЕЖ, УЛ.ПЛАТОНОВА,4
042202713;Ф-Л 'МИЛЛЕНИУМ БАНК' (ЗАО) В НИЖНЕМ НОВГОРОДЕ;30101810922020000713;1;1;НИЖНИЙ НОВГОРОД, УЛ.БОЛЬШАЯ ПЕЧЕРСКАЯ,37,П1
042202726;ФИЛИАЛ N 5211 ВТБ 24 (ЗАО);30101810922020000726;1;1;НИЖНИЙ НОВГОРОД, УЛ.МИНИНА,19/6
042618757;СЕВЕРО-КАВКАЗСКИЙ ФИЛИАЛ КБ СССБ (ООО);30101810926180000757;1;1;НАЗРАНЬ, ПР.БАЗОРКИНА,11
043469765;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. КОСТРОМЕ;30101810934690000765;1;1;КОСТРОМА, УЛ.СОВЕТСКАЯ,19
043510104;КРЫМСКИЙ ФИЛИАЛ ОАО АК 'БАЙКАЛБАНК';30101810935100000104;1;1;СИМФЕРОПОЛЬ, ПР.ПОБЕДЫ,4
043510117;ТАВРИЧЕСКИЙ ФИЛИАЛ ОАО КБ 'ВЕРХНЕВОЛЖСКИЙ';30101810935100000117;1;1;СИМФЕРОПОЛЬ, ПЕР.ПИОНЕРСКИЙ,5
043601738;ФИЛИАЛ ОАО КБ 'МАСТ-БАНК' 'САМАРСКИЙ';30101810936010000738;1;1;САМАРА, ПР-Д ИМЕНИ ГЕОРГИЯ МИТИРЕВА,9
044225753;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.ЛИПЕЦКЕ;30101810942250000753;1;1;ЛИПЕЦК, УЛ.ГАГАРИНА,41А
044959767;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. ВЕЛИКОМ НОВГОРОДЕ;30101810949590000767;1;1;ВЕЛИКИЙ НОВГОРОД, УЛ.Б.С.-ПЕТЕРБУРГСКАЯ,18/98
045003743;ФИЛИАЛ 'НОВОСИБИРСКИЙ' ОАО 'ОТП БАНК';30101810950030000743;1;1;НОВОСИБИРСК, УЛ.Д.КОВАЛЬЧУК,179/2,КОР.16/2
045004756;Ф. 'НОВОСИБИРСК' ЗАО 'БАНК РУССКИЙ СТАНДАРТ';30101810950040000756;1;1;НОВОСИБИРСК, УЛ.ДОСТОЕВСКОГО,2
047102751;Ф-Л 'ТЮМЕНСКИЙ' ОАО БАНК 'НАРОДНЫЙ КРЕДИТ';30101810971020000751;1;1;ТЮМЕНЬ, УЛ.СОВЕТСКАЯ,65-2
047102780;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.ТЮМЕНИ;30101810971020000780;1;1;ТЮМЕНЬ, УЛ.ГЕРЦЕНА,55
047888723;ЯРОСЛАВСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810978880000723;1;1;ЯРОСЛАВЛЬ, ПР.ЛЕНИНА,16
047888765;ФИЛИАЛ N 25 АКБ МОСОБЛБАНК ОАО;30101810978880000765;1;1;ЯРОСЛАВЛЬ, УЛ.СВОБОДЫ,42
048073948;БАШКИРСКИЙ ФИЛИАЛ ЗАО ЮНИКРЕДИТ БАНК;30101810980730000948;1;1;УФА, УЛ.КИРОВА,27
048073951;ФКБ 'МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ' (ЗАО) В УФЕ;30101810980730000951;1;1;УФА, УЛ.ПУШКИНА,43
048073977;УФИМСКИЙ ФИЛИАЛ ЗАО 'СТАРБАНК';30101810980730000977;1;1;УФА, ПР.ОКТЯБРЯ,37
049133849;К2 БАНК (ЗАО);30101810991330000849;1;1;ЧЕРКЕССК, УЛ.КАЛАНТАЕВСКОГО,2А
049208756;ФИЛИАЛ 'АЛЬМЕТЬЕВСКИЙ' ОАО АИКБ'ТАТФОНДБАНК';30101810992080000756;1;1;АЛЬМЕТЬЕВСК, УЛ.ШЕВЧЕНКО,15А
049805747;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.ЯКУТСКЕ;30101810998050000747;1;1;ЯКУТСК, УЛ.ПЕТРА АЛЕКСЕЕВА,4/4
044599200;НКО 'ПРЕМИУМ' (ООО);30103810000000000200;1;1;МОСКВА, УЛ.БРАТИСЛАВСКАЯ,23
049205201;ЗАО НКО 'СЕТЕВАЯ РАСЧЕТНАЯ ПАЛАТА';30103810000000000201;1;1;КАЗАНЬ, УЛ.К.МАРКСА,5
044583555;НКО 'БРИНКС' (ООО);30103810000000000555;1;1;МОСКВА, УЛ.ДУБИНИНСКАЯ,33Б
048860734;НКО 'МОНЕТА.РУ' (ООО);30103810000000000734;1;1;ЙОШКАР-ОЛА, УЛ.ГОГОЛЯ,2-А
044030303;ООО НКО 'МОБИЛЬНАЯ КАРТА';30103810040300000303;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.2-Я СОВЕТСКАЯ,27/2Л.А.П.58
044585103;НКО 'ЮТИКПЭЙ' (ООО);30103810100000000103;1;1;МОСКВА, ЛЕНИНСКИЙ ПР.,89/2
044525303;ООО НКО 'ПЭЙПАЛ РУ';30103810100000000303;1;1;МОСКВА, 4-Й ЛЕСНОЙ ПЕР.,4
044579474;НКО 'ЕВРОИНВЕСТ' (ООО);30103810100000000474;1;1;МОСКВА, ВОЛОКОЛАМСКОЕ Ш.,2
044583497;НКО ЗАО 'ЛИДЕР';30103810100000000497;1;1;МОСКВА, УЛ.БУТЫРСКАЯ,77
044585527;НКО 'ФИНАНСОВЫЕ УСЛУГИ' (ООО);30103810100000000527;1;1;МОСКВА, УЛ.3-Я РЫБИНСКАЯ,28
044579678;ООО НКО 'МОБИ.ДЕНЬГИ';30103810100000000678;1;1;МОСКВА, ПЕР.ГНЕЗДНИКОВСКИЙ Б.,7
044583691;НКО 'СПРП' (ООО);30103810100000000691;1;1;СЕРГИЕВ-ПОСАД, УЛ.БЕРОУНСКАЯ,1
044583701;ООО НКО 'ДЕНЬГИ.МЭЙЛ.РУ';30103810100000000701;1;1;МОСКВА, ЛЕНИНГРАДСКИЙ ПР.,39 СТР.79
045003819;НОВОСИБИРСКИЙ Ф-Л НКО 'ИНКАХРАН'(ОАО);30103810100000000819;1;1;НОВОСИБИРСК, УЛ.2-Я СОЮЗА МОЛОДЕЖИ,31
045004832;РНКО 'ПЛАТЕЖНЫЙ ЦЕНТР' (ООО);30103810100000000832;1;1;НОВОСИБИРСК, УЛ.КИРОВА,86
045209840;ОМСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810100000000840;1;1;ОМСК, УЛ.КОММУНАЛЬНАЯ,4
049133858;ЗАО 'КАВКАЗ-ГЕЛИОС' РНКО;30103810100000000858;1;1;ЧЕРКЕССК, УЛ.ПУШКИНСКАЯ,82
044583934;НКО 'ИНКАХРАН' (ОАО);30103810100000000934;1;1;МОСКВА, НАБ.АКАДЕМИКА ТУПОЛЕВА,15-22
042406807;ПНКО 'ИНЭКО' (ООО);30103810124060000807;1;1;ИВАНОВО, ПР.ШЕРЕМЕТЕВСКИЙ,47А
044583290;ООО НКО 'РАПИДА';30103810200000000290;1;1;МОСКВА, УЛ.УСИЕВИЧА,20-2
044030304;ЗАО НКО РКЦ 'КЛИРИНГОВЫЙ ДОМ';30103810200000000304;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ОЛЬГИ БЕРГГОЛЬЦ,11,Л.А,П.2Н
044579345;ЗАО НКО 'МУРП';30103810200000000345;1;1;МОСКВА, 1 ТВЕРСКОЙ-ЯМСКОЙ ПЕР.,14 П.II
041909708;НКО 'КРЕДИТАЛЬЯНС' (ООО);30103810200000000708;1;1;ВОЛОГДА, УЛ.ВЕТОШКИНА,49
041909740;ООО НКО 'ВОЛОГДА-КРЕДИТ';30103810200000000740;1;1;ВОЛОГДА, УЛ.ВЕТОШКИНА,76
042007801;ВОРОНЕЖСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810200000000801;1;1;ВОРОНЕЖ, УЛ.БЕГОВАЯ,191А
045209863;ОМСКИЙ ФИЛИАЛ НКО 'БРИНКС' (ООО);30103810200000000863;1;1;ОМСК, УЛ.5 СЕВЕРНАЯ,197-1
040407937;КРАСНОЯРСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810200000000937;1;1;КРАСНОЯРСК, УЛ.СЕРГЕЯ ЛАЗО,12Д
044583103;НКО 'ОРС' (ОАО);30103810300000000103;1;1;МОСКВА, УЛ.МАШИ ПОРЫВАЕВОЙ,7 СТР.Д
044030301;НКО '21 ВЕК' (ООО);30103810300000000301;1;1;САНКТ-ПЕТЕРБУРГ, ПЕСОЧНАЯ НАБ.,40,ЛИТ.А,ПОМ.26Н
044583475;ЗАО НКО 'ЧАСТНЫЙ РКЦ';30103810300000000475;1;1;МОСКВА, УЛ.МЯСНИЦКАЯ,14/2 СТР.1
043601592;ЗАО РП СВМБ;30103810300000000592;1;1;САМАРА, УЛ.СОВЕТСКОЙ АРМИИ,238В
048209860;НКО 'ТРАНЗИТ' ООО;30103810300000000860;1;1;МАХАЧКАЛА, УЛ.ТАНКАЕВА,65
040813867;ХАБАРОВСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810300000000867;1;1;ХАБАРОВСК, УЛ.ДЖАМБУЛА,45
044583100;КУ НКО ЗАО 'МИГОМ';30103810400000000100;1;1;МОСКВА, 5-Й ДОНСКОЙ ПР-Д,21Б СТР.10
044599127;ФИЛИАЛ ЗАО РП СВМБ 'МОСКОВСКИЙ';30103810400000000127;1;1;П/О ПУТИЛКОВО,МОСКОВ.ОБЛ., 69 КМ МКАД,СТР.17,ЛИТ.3,31,6ЭТ
041117309;ЗАО 'СЕВЕРНАЯ КЛИРИНГОВАЯ ПАЛАТА';30103810400000000309;1;1;АРХАНГЕЛЬСК, ПР.СОВЕТСКИХ КОСМОНАВТОВ,52
046577316;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810400000000316;1;1;ЕКАТЕРИНБУРГ, УЛ.8 МАРТА,179В
043735358;КУ ОАО НКО 'ГОРОДСКОЙ РАСЧЕТНЫЙ ЦЕНТР';30103810400000000358;1;1;КУРГАН, УЛ.ГОГОЛЯ,109А
044583388;ОАО РНКО 'ФБ';30103810400000000388;1;1;МОСКВА, ТРУБНИКОВСКИЙ ПЕР.,26 СТР.1
044585670;ООО 'МКС';30103810400000000670;1;1;МОСКВА, ПЛОТНИКОВ ПЕР.,19/38 СТР.2
043601803;САМАРСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810400000000803;1;1;САМАРА, УЛ.СТЕПАНА РАЗИНА,130
045354841;ОРЕНБУРГСКИЙ ФИЛИАЛ НКО 'БРИНКС' (ООО);30103810400000000841;1;1;ОРЕНБУРГ, УЛ.ТУРКЕСТАНСКАЯ,161
048209870;ООО РНКО 'УМУТ';30103810400000000870;1;1;ХАСАВЮРТ, УЛ.КАЛИНИНА,4
044583107;ООО НКО 'ПЭЙЮ';30103810500000000107;1;1;МОСКВА, УЛ.КРАСНАЯ ПРЕСНЯ,24
044579252;ЛИКВИДАТОР РНКО 'РЦ ЭНЕРГОБИЗНЕС' (ООО);30103810500000000252;1;1;МОСКВА, 3-Й СЫРОМЯТНИЧЕСК. ПЕР.,3/9 С1
040714745;НКО 'АССИГНАЦИЯ' ООО;30103810500000000745;1;1;ИПАТОВО, УЛ.ГАГАРИНА,67
044579980;ЛИКВИДАТОР ООО 'НРК';30103810500000000980;1;1;МОСКВА, ЛЕНИНСКИЙ ПР.,89/2
040396587;ФИЛИАЛ ЗАО РП СВМБ 'СОЧИНСКИЙ';30103810503960000587;1;1;СОЧИ, УЛ.НЕВСКАЯ,18
048209999;ФИЛИАЛ 'МАГНАТ' НКО 'АССИГНАЦИЯ' ООО;30103810582090000999;1;1;МАХАЧКАЛА, УЛ.БУЙНАКСКОГО,63,КВ.3
044585108;НКО 'ЭПС' (ООО);30103810600000000108;1;1;МОСКВА, ПЛ.СЕМЕНОВСКАЯ,1А
044583133;ОАО 'МОСКЛИРИНГЦЕНТР';30103810600000000133;1;1;МОСКВА, ЭЛЕКТРИЧЕСКИЙ ПЕР.,3
044585276;РНКО 'ИРЦ' ЗАО;30103810600000000276;1;1;МОСКВА, УЛ.ГОРБУНОВА,2 СТР.204
044030302;САНКТ-ПЕТЕРБУРГСКИЙ Ф-Л НКО 'ИНКАХРАН' (ОАО);30103810600000000302;1;1;САНКТ-ПЕТЕРБУРГ, ГРАЖДАНСКИЙ ПР.,11,ЛИТ.В,К
044579495;ЗАО НКО 'ПКД';30103810600000000495;1;1;МОСКВА, УЛ.ВОЛХОНКА,18/2
044585658;КУ НКО 'МРП' (ООО) - ГК 'АСВ';30103810600000000658;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044583722;ООО НКО 'УЭК';30103810600000000722;1;1;МОСКВА, УЛ.НОВОЛЕСНАЯ,3 СТР.1
044583793;ООО РНКО 'РИБ';30103810600000000793;1;1;МОСКВА, ФРУНЗЕНСКАЯ НАБ.,24/1
045004808;ЗАО СРЦ;30103810600000000808;1;1;НОВОСИБИРСК, УЛ.ЯДРИНЦЕВСКАЯ,73
044653110;ФИЛИАЛ РНКО 'ВЕСТ';30103810646530000110;1;1;ЭЛЕКТРОСТАЛЬ, УЛ.ПОБЕДЫ,22-1
040507301;КУ ЗАО НКО МРЦ;30103810700000000301;1;1;ВЛАДИВОСТОК, УЛ.ВОЕННОЕ ШОССЕ,20А
047003303;НКО РКЦ 'БИТ' (ОАО);30103810700000000303;1;1;ТУЛА, ПР.ЛЕНИНА,102 КОР.4
044585503;НКО 'РУССКОЕ ФИНАНСОВОЕ ОБЩЕСТВО' (ООО);30103810700000000503;1;1;МОСКВА, УЛ.ГАРИБАЛЬДИ,36
040407686;НКО КРАСНОЯРСКИЙ КРАЕВОЙ РАСЧЕТНЫЙ ЦЕНТР ООО;30103810700000000686;1;1;КРАСНОЯРСК, УЛ.ОБОРОНЫ,3,ОФИС 333
044579706;ООО НКО  'ЕДИНАЯ КАССА';30103810700000000706;1;1;МОСКВА, УЛ.ГОРБУНОВА,2 СТР.204
044585710;ООО РНКО'ВЕСТ';30103810700000000710;1;1;МОСКВА, БОЛЬШОЙ ДРОВЯНОЙ ПЕР.,8 СТР.1
049304740;ЛИКВИДАТОР ОАО НКО 'ТУВАКРЕДИТ';30103810700000000740;1;1;КЫЗЫЛ, УЛ.ЧУЛЬДУМ,40А
049209745;КАЗАНСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810700000000745;1;1;КАЗАНЬ, УЛ.ЖУРНАЛИСТОВ,2А
044583790;КУ НКО ЗАО 'МЕЖРЕГИОНКЛИРИНГЦЕНТР' - ГК 'АСВ';30103810700000000790;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044579143;ЛИКВИДАТОР ООО НКО 'ПАРИТЕТ' - ГК 'АСВ';30103810800000000143;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044579402;ЛИКВИДАТОР ЗАО УРП;30103810800000000402;1;1;МОСКВА, УЛ.САДОВАЯ-КУДРИНСКАЯ,32-2,ОФV
044579444;ООО НКО 'ЯНДЕКС.ДЕНЬГИ';30103810800000000444;1;1;МОСКВА, УЛ.ТИМУРА ФРУНЗЕ,11 СТР.44
040349748;КРАСНОДАРСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810800000000748;1;1;КРАСНОДАР, УЛ.СТАРОКУБАНСКАЯ,114
048073965;УФИМСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810880730000965;1;1;УФА, УЛ.ЗАВОДСКАЯ,20
046043293;РОСТОВСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810900000000293;1;1;РОСТОВ-НА-ДОНУ, УЛ.14-Я ЛИНИЯ,88
044525299;ООО НКО 'ВЕСТЕРН ЮНИОН ДП ВОСТОК';30103810900000000299;1;1;МОСКВА, УЛ.СИВАШСКАЯ,4-2
044705301;ООО НКО 'МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР';30103810900000000301;1;1;МУРМАНСК, УЛ.СТАРОСТИНА,Д.21
042282302;НИЖЕГОРОДСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810900000000302;1;1;НИЖНИЙ НОВГОРОД, УЛ.ОШАРСКАЯ,61В
043807305;НКО 'ПЕРВЫЙ ЗЕМЕЛЬНЫЙ РЦ' (ООО);30103810900000000305;1;1;КУРСК, УЛ.ПАВЛУНОВСКОГО,1
044579373;РНКО 'ЦМР' (ООО);30103810900000000373;1;1;МОСКВА, ЛЕНИНСКИЙ ПР.,89/2
044583422;РНКО 'РБЦ' (ООО);30103810900000000422;1;1;МОСКВА, ОВЧИННИКОВСКАЯ НАБ,22/24 СТР.1
041203501;РНКО 'ФРЦ' ЗАО;30103810900000000501;1;1;АСТРАХАНЬ, УЛ.АДМИРАЛТЕЙСКАЯ,53, ЛИТ.Ф
044585866;ООО НКО 'ДЕЛЬТА КЕЙ';30103810900000000866;1;1;МОСКВА, 2-Й РОЩИНСКИЙ ПР-Д,8 СТР.3
045354891;ОРЕНБУРГСКИЙ ФИЛИАЛ НКО 'ИНКАХРАН' (ОАО);30103810900000000891;1;1;ОРЕНБУРГ, ПР-Д АВТОМАТИКИ,10/3
044583505;НКО ЗАО НРД;30105810100000000505;1;1;МОСКВА, УЛ.СПАРТАКОВСКАЯ,12
044030505;ЗАО ПРЦ;30105810900000000505;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.САДОВАЯ,12/23
040396055;НАЦИОНАЛЬНЫЙ БАНК РЕСПУБЛИКИ АБХАЗИЯ;30111810000000000055;1;1;СУХУМ РЕСПУБЛИКА АБХАЗИЯ, ПР.ЛЕОНА,14
044501123;СИЭЛЭС БЭНК ИНТЕРНЕШНЛ;30111810800000000123;1;1;\N
044525123;ОАО НДКО 'АКГ';30124810000000000123;1;1;МОСКВА, ОВЧИННИКОВСКАЯ НАБ.,20 СТР.1
044583411;ООО НКО 'ТОР КРЕДИТ';30124810000000000411;1;1;МОСКВА, УЛ.МАЛАЯ ПИРОГОВСКАЯ,18 СТР.1
